mel77,mel80,mel65,mel72,mel63,mel52,mel87,mel76,birthplace
8.809271637478796e-07,9.628822906702032e-07,2.4387751914739266e-07,9.939972279469044e-07,4.876665144947323e-06,3.387984933894877e-06,8.500873934936747e-07,2.7137134628329624e-07,usa
6.526190616525342e-06,1.3251481053646116e-06,1.173525301772784e-06,6.487324180092431e-06,2.5077511884617024e-05,5.962355897214844e-05,4.5009851584951e-06,8.907831974816247e-06,canada
6.622602670772707e-06,1.4145375663437383e-06,1.260418309529146e-06,6.624326053463532e-06,2.546988640035101e-05,5.964394910733333e-05,4.555620618527694e-06,8.986649485684596e-06,canada
6.388538459578563e-06,1.4043595374240793e-07,3.653558011208013e-06,1.2794140714849418e-07,4.5728414337325475e-08,4.788185070540541e-06,1.0083546517317228e-06,5.945975097018862e-06,canada
6.6093156810415775e-06,3.427626736798455e-06,0.0001570606753568,3.2059059336823044e-07,0.0011408765702731,1.052761145036373e-06,1.8318910277420404e-06,6.802432386396975e-06,cambodia
6.607272395797422e-06,3.4224536137759733e-06,0.0001570097786186,3.223494957004759e-07,0.0011408232412991,1.0526609898322433e-06,1.8324216567105317e-06,6.809221582169977e-06,cambodia
3.3278450065781188e-06,2.34132688654728e-06,9.14986785866735e-05,4.3388309278064856e-08,0.0001196793359709,3.753852037172368e-06,3.398563456585636e-05,4.527231158768362e-06,cambodia
0.0001712029589973,2.161577783119441e-06,1.410404309979058e-06,4.766490235097896e-05,0.000245390298494,0.0006134465302837,0.0002177153896893,8.78956238289966e-05,usa
0.0001712286807321,2.1445013763794296e-06,1.4148882156704307e-06,4.7608477367362526e-05,0.0002454692460629,0.0006132832740355,0.0002177468768967,8.778223678328344e-05,usa
3.8588632789902345e-06,6.2224443150561e-08,2.8477846519760565e-05,2.635573609119689e-05,1.9656534478010123e-06,5.637773800269269e-06,1.2360679962264471e-06,1.0914483471736804e-05,usa
2.535968119078664e-05,6.835453558600495e-05,0.0001826851286584,5.547349167264419e-06,2.625457871005084e-05,9.868743842111994e-06,9.963855460188367e-05,6.892582515603844e-05,usa
2.568801304103997e-05,6.842714815146637e-05,0.0001823244418123,5.661832257545918e-06,2.6403323938002407e-05,9.936761408499782e-06,9.991152253134156e-05,6.864429645019874e-05,usa
2.9376293216932334e-05,2.461793421135741e-05,5.136800471233052e-07,2.435445496079717e-07,8.641236814872061e-05,5.3254314557665e-08,9.451383304243922e-06,4.122062789984111e-06,usa
5.169132160119354e-05,6.009162419781697e-06,0.0005727762428232,2.2344894917544385e-05,0.0001180858253477,3.8145261670191525e-05,1.392845997302982e-05,0.000130092037647,pakistan
5.26454570153904e-05,6.749010926762004e-06,0.0005757801562612,2.311668674538185e-05,0.0001178550838004,3.878388576375211e-05,1.46266015986271e-05,0.0001313237197347,pakistan
1.7162104489148873e-05,8.395899060930862e-06,1.555662237758711e-06,1.5754850193161578e-06,9.49076094427518e-05,4.748558652485078e-07,4.0652562180046376e-06,9.889892059479107e-06,pakistan
7.212514693397265e-07,6.238278362285261e-06,3.726010286173223e-06,0.0001775485063043,7.647051187775978e-07,3.4801656492649925e-06,1.0396810567513803e-06,7.330606249718812e-06,usa
1.2042764256656675e-06,6.736673715033214e-06,4.280736517745348e-06,0.0001785742194196,1.2796645203873124e-06,3.977195921322815e-06,1.5033690527472856e-06,7.765329084766347e-06,usa
5.921444501768853e-06,6.033708183936497e-07,1.263017490336722e-07,6.010907887072666e-08,1.0596171536028243e-06,2.785600317842005e-05,5.69905315828877e-06,2.5171551144688398e-06,usa
1.542574592757048e-07,5.318800541715586e-07,5.220726128148367e-05,1.48349931055648e-06,2.835503910956164e-05,3.396644462588007e-05,0.0001769561836701,6.173178842095523e-07,usa
1.7403436077092457e-07,5.524396331213038e-07,5.214983841211252e-05,1.4911947001778782e-06,2.843659416313752e-05,3.3899428982869384e-05,0.0001769020992555,6.40207191148756e-07,usa
1.417321479564427e-07,1.7271873390569033e-07,1.023029290871738e-05,9.432040910286644e-07,8.008179193438244e-06,1.840653638797137e-06,2.2389267880807223e-05,1.094113984983969e-07,usa
9.316014405532172e-05,0.0001311935018622,3.237720956485949e-05,2.125745144397113e-07,3.437204951404934e-05,1.89995121264386e-05,7.099322397868248e-06,5.136399979987876e-06,spain
9.35878442746148e-05,0.0001313179116805,3.241500147627206e-05,2.592201221246722e-07,3.436840576993992e-05,1.91153217130865e-05,7.104716846766656e-06,5.214277193299275e-06,spain
1.2386062218555612e-06,8.94396385397619e-06,1.093843585035278e-05,7.416152554834955e-08,7.125117226095341e-06,1.3087042533788136e-05,2.952416799888017e-05,1.2803987390355617e-06,spain
6.9237536383867775e-06,0.0003832067804089,3.2913354661299706e-05,7.220748612091056e-05,7.598311289935878e-06,1.8851798265251318e-05,4.087800612321286e-05,2.037388298267117e-06,ethiopia
8.432605347356463e-06,0.0003874200666645,3.5253466136017605e-05,7.490885537305825e-05,9.524225907932276e-06,2.007825003980208e-05,4.2925817644501306e-05,3.5850024908280267e-06,ethiopia
2.1875422513746777e-06,5.060473015532327e-05,2.8103220761133707e-06,1.006509608144229e-05,1.1574004362524509e-07,1.0873104453314953e-06,1.0469693518626994e-06,1.5917764956725757e-05,ethiopia
2.172912362782365e-06,7.755626726827314e-06,2.241635780429353e-05,1.558554496164655e-05,0.0002817815296587,4.213177539229148e-06,2.452362029184416e-05,7.804149363890346e-07,federated states of micronesia
2.218628244153156e-06,7.742377848523025e-06,2.2493057574365004e-05,1.563405347516491e-05,0.0002816126212142,4.183302832061773e-06,2.44615303624764e-05,8.329162168055884e-07,federated states of micronesia
2.3778231595511362e-07,7.792449123104e-07,1.0904662214932303e-05,6.831186974666586e-05,0.0001162401370389,8.835284136949891e-07,2.556488644846552e-05,5.31658649496201e-07,federated states of micronesia
5.895602310708194e-05,5.042382177438261e-05,0.0002268311400548,1.1463613270712223e-05,0.0003031718492098,6.905298427331117e-06,8.836226459012724e-06,1.2201481437799915e-05,bulgaria
5.865026417429959e-05,5.0591880408726165e-05,0.000226744006585,1.1368590160362205e-05,0.0003033462225597,6.937248523585104e-06,8.946026792633313e-06,1.214093443015791e-05,bulgaria
4.434748970893497e-06,2.268061246559071e-06,5.315990819179664e-05,7.411210838757276e-06,1.3828166621089178e-05,2.7966751600295576e-06,6.774944220682994e-07,1.322670289748795e-05,bulgaria
2.1746645240826652e-05,8.602741580049862e-07,1.4706278503291227e-05,5.797990498297972e-06,1.1400506150732885e-06,0.0001648912701184,8.098798444807292e-05,2.199964709750546e-05,usa
2.2234607273939645e-05,1.3252469804915078e-06,1.524798421217271e-05,6.246232755612483e-06,1.7468215661553277e-06,0.000168154226982,8.162195239800037e-05,2.2370772224336127e-05,usa
6.376257671331208e-07,5.304383901096869e-07,1.5782888323949349e-07,3.363012967559318e-06,4.75934559737184e-06,3.445533313243112e-05,9.322580939963554e-06,2.21913751136737e-06,usa
4.7356739967838697e-08,6.970349222821055e-08,1.215902341792091e-07,1.0829726522749005e-07,3.5898836682409675e-08,2.121085971367179e-07,2.464097190656621e-06,6.286889807533951e-08,nigeria
3.066132656682329e-07,3.184469184721933e-07,3.60733766732179e-07,3.917659051444599e-07,3.00363812790683e-07,4.232459943296107e-07,2.7682493241685627e-06,3.0057409716458817e-07,nigeria
1.920379934644976e-08,1.8183574957514345e-08,3.3395948943623046e-09,4.184908238008647e-09,3.028390516445334e-08,8.438131411140866e-08,1.108018733385684e-07,1.4912071393803373e-08,nigeria
3.6916554771026085e-07,1.3531626648543402e-06,2.687012004740955e-07,3.373947057258219e-06,5.037861679643368e-05,3.006065190543198e-07,1.6639292324656524e-05,7.622787717973487e-07,france
3.9256490265682033e-07,1.3938976602062962e-06,2.913419663781756e-07,3.3821687242912053e-06,5.036828610991313e-05,3.255316198816684e-07,1.665752847096546e-05,7.682758140510915e-07,france
2.40793348740849e-07,1.609793882978619e-07,2.209979390664755e-05,3.010997993983563e-06,2.6434684354893967e-08,9.856484260164329e-08,3.979711645276641e-06,7.501356162685462e-07,france
4.4908563667657305e-06,1.0138641708397937e-05,9.899585394039075e-05,6.847038584215661e-06,0.0001984152701791,0.0002805427811511,2.5054887624582754e-06,9.110980247179812e-05,usa
5.250501749286207e-06,1.102798037754368e-05,9.976225163029944e-05,7.388053103561329e-06,0.000197501993921,0.0002823521116686,3.270888493589386e-06,9.29666547827427e-05,usa
3.16515932914359e-05,1.1788194598995342e-06,9.431920393388606e-06,3.413493930613124e-06,1.426337626936562e-05,4.5925178921325597e-07,2.898513890802163e-06,2.007297989241824e-06,usa
2.3804434571827564e-06,5.674280550978562e-07,1.8681483829100847e-05,8.500383847209498e-05,5.836364662918711e-06,6.231915244912224e-05,9.37347412453311e-05,7.199672126667373e-06,honduras
2.762010724153338e-06,9.008369343666634e-07,1.883221110238749e-05,8.48244585441096e-05,6.182834219563306e-06,6.312903391206857e-05,9.40453172230686e-05,7.69994359972886e-06,honduras
3.0572800805014906e-06,3.628190248758309e-07,1.0593111415464964e-06,6.926401378973487e-06,2.923134002818673e-07,2.9456529669545265e-05,3.247333496228654e-07,2.8543366521706144e-05,honduras
1.4855753199441123e-05,7.84749349534899e-05,2.055149639307285e-06,2.1282699918939982e-05,1.0433757365708438e-06,2.3095450313954875e-05,3.830646313232992e-06,0.0001591348350757,japan
1.4848137376397192e-05,7.849274636304631e-05,2.051452488663866e-06,2.1265055787342123e-05,1.0408171987003933e-06,2.311761702729654e-05,3.83639770340065e-06,0.0001590984210371,japan
3.096532794462228e-05,1.7283450965489463e-05,5.845871487907474e-07,4.6893298051403816e-05,1.9030198169488094e-07,1.7321189322168923e-05,3.7597491680634096e-06,2.4619083566570108e-06,japan
7.803427579292645e-05,2.603072621068322e-06,3.11698678906482e-06,6.850561134828295e-05,1.212990188745557e-05,9.579902550014564e-05,1.4593330471144605e-06,0.0001192494923963,sicily
7.850021159646264e-05,2.705197288347047e-06,3.126814753456217e-06,6.847602160185511e-05,1.226250132242018e-05,9.590018073849971e-05,1.5383627118911622e-06,0.0001194267376725,sicily
2.0862696029612128e-05,1.200660821745906e-05,2.2354576130024538e-06,4.5790877953949104e-05,4.069338364575678e-08,1.7169458732640188e-07,3.174280232348507e-08,4.50958009467017e-05,sicily
4.994230781464786e-05,3.547154857720136e-05,8.820545613981408e-08,1.5742876626035134e-08,4.331906568457813e-07,2.7058619235612837e-06,4.823393203802009e-08,2.0587532083239653e-06,japan
5.019590259361637e-05,3.5686090105551936e-05,4.7169994945149677e-07,4.003897736884403e-07,7.805057693076851e-07,3.16711858297444e-06,4.363974237616034e-07,2.436987083519708e-06,japan
3.3829792148753576e-08,9.145387964787503e-09,1.0450660830043554e-08,3.9757878233275504e-05,3.50803236924987e-07,6.161657974017984e-07,1.0556202963741624e-06,1.0567038744555936e-05,japan
2.8795492733808637e-05,0.0003021339722724,1.6578649259835132e-06,1.8753071287270728e-07,4.625773036671459e-06,0.0002117597110765,3.2050654261968245e-05,3.906768183612414e-06,china
2.9101693432936785e-05,0.000301587289141,1.859662344284293e-06,3.844026774383645e-07,4.943349516725644e-06,0.0002118258042592,3.194738078650046e-05,4.063533060042498e-06,china
1.8245080298406203e-06,5.2911912557910114e-06,1.5902004915031478e-06,2.6787066185749946e-07,3.67968280433277e-06,4.757795959951774e-06,1.3625246629234503e-06,1.3427394113761324e-06,china
2.144335398319393e-05,2.364430279208101e-05,2.3092299143256e-06,1.3324316732181825e-05,0.000306093554311,8.52535489759451e-06,1.7812767915091714e-06,3.299903863225016e-06,china
2.3226705660901858e-05,2.540789063323593e-05,3.885250401332118e-06,1.4991276725924487e-05,0.0003070019859336,9.721113930224784e-06,3.3256926151751137e-06,4.896188571878418e-06,china
1.324715609869324e-07,6.415791236198478e-07,4.155594897006599e-05,1.0758458022263296e-06,5.683977671867861e-05,4.6229550962885776e-05,8.010992393701999e-07,8.64908717152073e-06,china
5.485716146988409e-06,2.465154397172324e-05,8.916162530423872e-05,5.439454376129827e-05,0.0002822680613327,9.056767353763805e-05,3.273836593942618e-06,3.847345621081678e-05,indonesia
5.683998675673684e-06,2.489150285626121e-05,8.900948340604249e-05,5.43384615826857e-05,0.0002821234931233,9.052676709066952e-05,3.4632823476297363e-06,3.871378066605311e-05,indonesia
9.296731131706993e-06,7.792901114930733e-06,1.8344619571080305e-05,1.0549450824156411e-05,8.991697477425812e-05,5.603920491141135e-07,1.97399654264631e-06,1.1669163220402075e-06,indonesia
2.929808242767717e-05,1.2983245637615802e-05,3.926211536837349e-06,4.929884084998784e-07,3.3605472939486013e-07,4.393242721273748e-06,2.234154432909897e-05,6.89393644424775e-06,serbia
2.9335476979411337e-05,1.2966191759657369e-05,3.990165719014083e-06,5.443265372024768e-07,3.5405037456348645e-07,4.461065711972258e-06,2.238052066386008e-05,6.934815945254327e-06,serbia
3.749518232224976e-07,2.2378567564630048e-06,1.5827095086797097e-07,1.61130979199836e-06,9.024973652400494e-06,9.894458290332385e-08,1.1675468765849804e-05,4.091916205349432e-07,serbia
1.6762152230537532e-05,2.2376357947225763e-06,4.302146353595427e-06,7.243180274592518e-07,5.564655984502221e-07,7.631093203312255e-05,8.445014606754495e-08,1.5192672539410525e-05,latvia
1.6762783683647598e-05,2.2375658337259327e-06,4.301662979372907e-06,7.244139387552606e-07,5.568800078331631e-07,7.630375413540957e-05,8.460044323820517e-08,1.5192763894146902e-05,latvia
6.162339898066894e-07,8.953667102155957e-07,1.37096152031933e-07,3.742776071391447e-05,5.323494317931821e-06,1.7356951808903166e-06,3.7434854305815725e-07,2.1327115028663563e-05,latvia
2.3674495618195563e-05,1.9846563727017e-05,7.383915402306701e-06,4.4858273104973e-06,9.50386669391367e-08,8.211489782708597e-08,1.3119099472179008e-05,3.1422337429473264e-05,thailand
2.3654480390272813e-05,2.023850819665796e-05,7.646217535011473e-06,4.678509123557422e-06,3.192690419614756e-07,3.4472671589148056e-07,1.3406436145135766e-05,3.131116074997136e-05,thailand
2.4733471805235288e-06,7.260040193691117e-05,5.46876328911452e-08,1.7650611587741636e-07,1.061399265334917e-07,1.7443776995135757e-08,3.8296145746516003e-07,5.762185578285766e-07,thailand
1.998964772482353e-07,1.2387458191634063e-05,2.836197822685279e-05,2.224763743654385e-07,8.179123007100554e-06,3.335196705557872e-06,9.783185630681626e-05,1.4231277990159254e-07,venezuela
3.413897131797228e-07,1.2462600187855172e-05,2.871838921892464e-05,3.1288426381561616e-07,8.29371389801094e-06,3.4737817710171776e-06,9.782030439332028e-05,2.2735503287541906e-07,venezuela
1.7484600778351286e-08,2.7343411077277e-07,5.4205779562161225e-06,2.6896693977676004e-06,2.581713345534725e-06,4.143637826900335e-08,7.885718300077611e-07,2.3719324941069492e-08,venezuela
1.979006157546968e-07,2.3299285761404724e-05,2.848206081495924e-06,1.2356419494516437e-05,3.2255011405431845e-07,4.875754787189946e-06,2.7793389392122187e-05,1.8875133517800288e-06,usa
5.504947268043301e-07,2.3638528320095063e-05,3.1955317859688818e-06,1.2705419716216736e-05,7.112811396643527e-07,5.228907495984346e-06,2.828703364882017e-05,2.229432970373715e-06,usa
2.3599288455573205e-06,8.745281537108958e-07,9.563897530303825e-07,3.478611713661616e-07,3.826861237520044e-06,3.4882886953923435e-08,6.5661064696035865e-06,7.565331396212549e-06,usa
4.829034413936778e-05,4.071571445677542e-05,3.630129422089871e-05,0.0001071846314642,6.578506831612163e-05,0.0001160921767567,6.650629212686559e-07,6.484266990249964e-06,south korea
4.8975316315982486e-05,4.089143737406538e-05,3.744683592456024e-05,0.0001078207553966,6.738632086730478e-05,0.0001176015840675,1.6269711632412542e-06,7.424392053581443e-06,south korea
1.228411322508324e-06,4.995511264072563e-06,1.832865143278468e-05,1.064501555496332e-05,7.970675140687668e-07,1.7396009810180565e-05,9.81949829004652e-08,3.6338761273212647e-06,south korea
9.302017413231289e-05,3.904338993109241e-05,0.0005169750025059,4.197070519444378e-06,0.0003059796570892,3.008176420832434e-05,0.0001830568518117,3.462815396096548e-06,guatemala
9.28195574550172e-05,3.924905236495743e-05,0.0005171798595416,4.7293244287271565e-06,0.0003065748144322,3.037552886862466e-05,0.0001837260088616,3.945306579641774e-06,guatemala
6.340913097284956e-07,3.181974171944643e-06,7.524431842644956e-05,1.22371036807021e-05,5.239055689023984e-05,1.39519777074474e-05,2.086493682180017e-05,1.144281531947004e-06,guatemala
1.6098284307108e-05,8.008225955983085e-05,8.585393065130715e-06,0.000104691100059,8.47923400400909e-05,0.0001268060174877,4.139585846677079e-05,1.4715039053564724e-05,peru
1.619625362002427e-05,7.993053937222579e-05,8.73039787462772e-06,0.0001048912754685,8.499080290365891e-05,0.0001273251229172,4.148829013693652e-05,1.4908987512712418e-05,peru
8.040685198115522e-06,6.047283405483474e-05,2.4069843177021984e-05,9.310855482433015e-06,1.7207552756039567e-06,2.3666923863108347e-05,3.912179536263485e-06,9.079057198180368e-06,peru
1.979905281039606e-06,6.52776283505172e-06,0.000403270977885,3.350006206866241e-05,0.0014867907546201,0.0001864052991671,2.812799534761636e-07,3.0513719457868736e-05,guyana
2.4656018872135988e-06,7.109564820651309e-06,0.0004059520988999,3.4017816072363714e-05,0.0014861799493447,0.0001867086494806,8.38180902926225e-07,3.058284966230329e-05,guyana
1.2760818407626258e-05,1.450537374357963e-06,0.0002127510901281,1.978852809548822e-05,0.0011312073309965,4.635526972585423e-06,5.6548232507771495e-08,1.095079361701162e-06,guyana
4.7444039971490565e-06,2.5655344725852445e-05,2.871708319292604e-06,0.0002536102252751,5.047519837650103e-05,2.937477736385537e-05,1.193118913114109e-05,1.4315385855905988e-05,china
5.0013592812050405e-06,2.5757006639991404e-05,3.2421433056941373e-06,0.0002545679224227,5.0837418306064e-05,2.9536270995042805e-05,1.2359739541292156e-05,1.473634225766007e-05,china
8.205965296799257e-06,1.0831201463250257e-06,2.551069996081021e-05,1.6424439482239735e-05,2.6020612517373995e-06,7.694030492775707e-07,5.696734539339157e-06,2.988422739180196e-05,china
0.0001119542699243,1.8973608825824776e-05,8.439987389485182e-07,1.1954816353027652e-06,5.604830485996225e-07,0.0018379745740307,0.0002020734113992,9.434177345227836e-05,uk
0.0001149816766737,2.084674879455322e-05,3.15171924344552e-06,3.82339507800954e-06,2.755976988053678e-06,0.0018225566095854,0.000202321182248,9.756019923353408e-05,uk
2.6998353220536854e-06,8.92057383293873e-06,2.8309688556523023e-08,1.1708477245231193e-06,3.144460573371915e-07,9.803434224654263e-07,2.098781187931676e-06,2.325694468344142e-06,uk
1.9322527079358477e-05,5.811052175852269e-05,4.827995866903877e-05,3.764688329353544e-05,1.3708018357027098e-07,8.911256047307395e-06,4.060989228076473e-06,3.1044666248659694e-06,usa
1.9804047862931977e-05,5.849846918881819e-05,4.938235789712724e-05,3.744143585050138e-05,5.167748756082303e-07,9.131541572527935e-06,4.233973391436888e-06,3.520659317467265e-06,usa
4.533382550261783e-07,3.5675621984741624e-05,2.8190853054795924e-06,2.8247563429582063e-06,3.12488089347083e-05,2.7649665321676023e-08,8.619120130509854e-06,2.2550763712215733e-07,usa
6.310190913944431e-06,4.866609839241881e-06,1.6751047772368623e-06,7.124097084901053e-05,3.391302406876014e-07,5.36684509981757e-06,3.5703568874414026e-06,1.0033147409211418e-05,ukraine
6.3093985466314365e-06,4.8840827271184365e-06,1.6824793023951056e-06,7.129902211158403e-05,3.4326284080130386e-07,5.375471671193095e-06,3.570278200736503e-06,1.0018353806318073e-05,ukraine
9.652579448817304e-06,3.628007386155233e-07,2.2391805860509943e-08,2.793830993457581e-06,3.821958333291732e-06,2.0599653996374666e-07,4.587859072864908e-06,4.2225099210775245e-05,ukraine
3.883281472038303e-05,1.712052612137561e-05,3.715798978579034e-07,5.002929952760976e-06,5.1321155223271525e-08,9.677150579747894e-08,0.0003721765201765,3.835319623240459e-05,sweden
3.9796591060187024e-05,1.772459770681479e-05,1.4181278861087912e-06,6.099863651811358e-06,1.063384412248688e-06,1.1261535882886384e-06,0.0003737466554721,3.964287470309123e-05,sweden
5.546268757210674e-06,5.135417274414299e-06,2.5346166119764517e-08,3.9712959554663546e-06,2.291199218156503e-08,1.6305017683671273e-08,6.685483475182008e-05,5.672419341742104e-06,sweden
6.68207485328058e-06,1.6351939189028818e-05,3.782162910387727e-06,9.64804126500322e-05,0.0001244640878275,2.0693951301912637e-05,1.7772504807118407e-05,7.523077324798287e-05,sweden
6.79095103804378e-06,1.6419539460045973e-05,3.917194874974448e-06,9.693087410942846e-05,0.0001247093632011,2.0615488489664576e-05,1.790986823379573e-05,7.586921401086124e-05,sweden
2.149998048302524e-05,2.176192275517042e-06,2.138985053442358e-05,1.3916893591566768e-05,8.42285941398884e-07,1.7155204047929724e-06,5.536882547424075e-06,1.8334541880590262e-05,sweden
2.533928747988269e-05,2.8066919976375165e-05,7.268822923066265e-06,1.3325806798021503e-05,3.491407552643303e-05,2.033302969966418e-05,1.0299102482481186e-06,1.0410333315267194e-06,france
2.5993326009580788e-05,2.881359564582879e-05,8.074547962355616e-06,1.452427283005194e-05,3.67170868056004e-05,2.192742118062304e-05,2.1290029081411164e-06,2.0331364854761885e-06,france
5.631149855707565e-07,2.4104995673566977e-06,3.339355260405168e-06,4.900482882213155e-06,5.209337924935724e-05,2.714754094425173e-06,5.644768275795033e-06,6.245762051085013e-06,france
3.671178662510759e-05,3.816936757887971e-05,2.8711710131116613e-05,3.1666162284189896e-07,4.7993401803740426e-05,2.1570711247237005e-05,1.0717741622151468e-05,3.25640991309887e-07,south korea
3.654976351157165e-05,3.824612973231965e-05,2.9062434990139368e-05,4.2118184698976826e-07,4.8341450212764005e-05,2.1692029158088773e-05,1.0792559212400444e-05,4.1360516886690043e-07,south korea
4.342372472024555e-08,3.56136538197588e-07,1.339563249869832e-05,7.457273083841829e-08,5.0204240694945895e-06,3.014857515945568e-07,5.467102786014461e-06,1.6228696869557294e-07,south korea
1.256851830757028e-05,6.214653296410732e-06,0.0001594059530231,1.0780654073293595e-06,9.19911159371356e-05,8.116952812511591e-05,6.581418747967929e-06,2.8475630739047102e-06,belgium
1.263768031433324e-05,6.409850147720356e-06,0.000159621152255,1.158214533034934e-06,9.202681221549122e-05,8.152248764312617e-05,6.6797893529737485e-06,2.9063506320645904e-06,belgium
4.312306892422712e-06,2.7359612667698784e-07,8.197552437928735e-05,1.2141649059628374e-06,1.6428654961726065e-05,1.3084661882949994e-05,5.704948818232998e-07,1.0007076615390707e-05,belgium
1.804654322876113e-05,3.034136960610365e-05,3.3974668745239597e-06,0.000366764060466,0.0001034941060637,2.135692185869464e-05,1.0512946752743816e-05,0.0002463009754484,serbia
1.8669029972007027e-05,3.1087730497810424e-05,3.728228688244921e-06,0.0003675162352633,0.0001034269975373,2.230979161136497e-05,1.0996892066691996e-05,0.0002473651379358,serbia
7.955550931580332e-05,1.6313562516831672e-06,1.813808100330053e-05,1.3622869838055384e-05,7.048765525273588e-07,1.057382972026918e-06,7.034019712522026e-06,8.46383810237596e-05,serbia
1.4309878728206568e-06,7.726905374168735e-06,2.0255869723873586e-07,3.318625255774472e-05,6.22720561329682e-08,0.000163952963973,1.464865303739539e-05,4.131965766972754e-05,afghanistan
1.5871028892886303e-06,7.893946017540016e-06,3.85060162086037e-07,3.3274317589238735e-05,2.492446705645377e-07,0.000164694140304,1.4791728334437531e-05,4.13195231026304e-05,afghanistan
1.4183293055812688e-05,2.117884986449813e-06,1.0451891256252621e-08,7.345967746628928e-07,1.1356425533347584e-08,8.302259440017309e-06,4.6186517562094105e-06,1.344829465685397e-06,afghanistan
4.603767028736708e-06,7.470709062313885e-06,3.494845759652003e-05,7.977029786355203e-06,2.124463457804388e-06,5.640770523452556e-06,2.026980488649516e-06,9.68458997642246e-06,bangladesh
4.8353898405069805e-06,7.512007258078564e-06,3.510632684294612e-05,8.242643380428071e-06,2.321861342230249e-06,5.9870947578896965e-06,2.1986508805664168e-06,9.624486696496552e-06,bangladesh
1.4449889377351074e-06,2.376362191497157e-08,3.210453198681104e-06,7.167875069099092e-06,3.3392862227262937e-10,8.241198138637614e-05,2.42236732933134e-07,2.4209059458895106e-07,bangladesh
5.8783940131191527e-05,3.81485071422798e-05,4.306623291035346e-07,3.447193779361413e-05,2.819817932516943e-05,1.944852587808288e-06,1.8179119282832403e-07,1.448876568557037e-06,pakistan
5.891817310232166e-05,3.824220394859778e-05,4.772511732149239e-07,3.444392143895685e-05,2.8189743208339923e-05,1.97723994908348e-06,2.421001893761455e-07,1.5179438710443817e-06,pakistan
1.3195704143412815e-06,4.67684056803542e-07,6.590430798193649e-06,7.570381465656912e-06,6.954170839407783e-08,4.787302807670988e-07,5.923458201594723e-08,1.696993709108527e-06,pakistan
3.4225374233142354e-06,3.3546106033991444e-06,1.8969807828601336e-05,2.5445517154821443e-06,6.323120183222969e-06,7.10327421205293e-06,2.1379739590531724e-05,8.819955964074797e-06,republic of georgia
3.426289833308805e-06,3.379230392394602e-06,1.9003144023388035e-05,2.5559025641977127e-06,6.3043734174512735e-06,7.115685884627922e-06,2.1394902336665343e-05,8.840324185975944e-06,republic of georgia
9.06839440996438e-07,2.7330928798498098e-06,6.422855811604293e-07,1.736855224579799e-08,6.252324658378148e-07,3.24081781644115e-06,5.579243647987503e-06,3.966310506366836e-07,republic of georgia
4.330816358707286e-06,3.2920786628496976e-05,3.1423484627092e-05,0.0001786165268056,1.4361082892897018e-05,6.887153015641284e-06,1.6678626242389697e-05,3.5565686174498923e-05,uk
4.326487494759646e-06,3.290672640650056e-05,3.143149857677813e-05,0.0001786423652613,1.4365200757376135e-05,6.892507531773795e-06,1.6672691986662123e-05,3.557414688793287e-05,uk
3.0281693269524223e-05,2.086484865749549e-07,1.8325643028318704e-05,3.3619768135856964e-06,1.782482335345346e-06,2.713013573301521e-07,1.8587787892720229e-06,5.8472146805395e-05,uk
0.0001254837458156,3.928260750350389e-05,0.0028046850012415,7.644044621263992e-05,3.0285163109487135e-05,4.0990335188352726e-05,8.511054426932809e-07,2.359899108665387e-05,russia
0.0001253609213782,3.9400227935884125e-05,0.0028045020825868,7.655505377593762e-05,3.0337584576564646e-05,4.126579401307753e-05,9.02036166794526e-07,2.36836425849741e-05,russia
5.194033099255434e-06,4.659665509969825e-06,0.0002038978610159,3.832587323147228e-05,4.626047226919891e-06,5.519049594514366e-06,2.550030548627476e-07,1.624175077350066e-05,russia
3.232100034681702e-05,3.581626847437109e-06,6.030239744480003e-07,3.2958899867288064e-05,0.0002141243192098,8.372680005550777e-08,4.711351956625452e-05,2.829712296261742e-05,netherlands
3.2596450858351214e-05,4.099544232966589e-06,1.07458823407616e-06,3.298506905965861e-05,0.000215503356809,5.602279612137356e-07,4.725150639767008e-05,2.8345673058508108e-05,netherlands
9.09010894055072e-06,1.0759614545651744e-06,2.838789087467222e-05,1.177850888191056e-06,6.854841713039537e-07,6.915334632361741e-07,1.924949551666973e-05,1.7024961698567466e-05,netherlands
5.684883390091155e-07,1.249336360261652e-06,1.4495648515596075e-06,6.984224589128352e-06,6.826565974919454e-08,0.0023379995588238,1.6050925006728078e-07,5.706594666906254e-06,cuba
2.1160486218877835e-06,2.5017145493411225e-06,2.995236268274516e-06,8.27366597908102e-06,1.2824226838565293e-06,0.0023316517744258,1.6343628835507532e-06,7.167024919914461e-06,cuba
2.7933064843932806e-06,8.883582687583209e-07,3.1593350194158735e-08,3.9494510535279246e-06,5.278544097656228e-06,3.904668753549621e-05,1.2406971946585805e-07,7.441584574577941e-07,cuba
1.060132301041093e-07,6.144445597095633e-06,2.1303256019909765e-07,0.0001174389326316,0.0002073203032621,1.4222861012816467e-06,9.02747052222132e-06,1.956910593363367e-06,usa
2.633106527959186e-07,6.185731119947776e-06,3.747103695410594e-07,0.0001170556226006,0.0002069300109749,1.6109429150201438e-06,9.297305031203728e-06,2.111308389018925e-06,usa
